Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6,time_gap_hours,sequence_id,target_timestamp,future_timestamp,future_river_level,actual_forecast_gap_hours,future_river_level_change
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 01:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.7,1.0,112,2025-03-14 07:00:00,2025-03-14 06:00:00,12.6,5.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 02:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.6,-0.0999999999999996,12.666666666666666,12.7,1.0,112,2025-03-14 08:00:00,2025-03-14 08:00:00,13.4,6.0,0.8000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 03:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.633333333333333,12.7,1.0,112,2025-03-14 09:00:00,2025-03-14 09:00:00,14.6,6.0,2.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 04:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,112,2025-03-14 10:00:00,2025-03-14 10:00:00,14.5,6.0,1.9000000000000004
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 05:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,112,2025-03-14 11:00:00,2025-03-14 11:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 06:00:00,3,73,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,112,2025-03-14 12:00:00,2025-03-14 12:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-14 08:00:00,3,73,66.8,66.8,200.4,400.7999999999999,13.4,0.8000000000000007,12.866666666666664,13.4,2.0,112,2025-03-14 14:00:00,2025-03-14 12:00:00,14.2,4.0,0.7999999999999989
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 07:00:00,3,74,66.8,66.8,200.4,400.7999999999999,13.0,-1.1999999999999993,13.8,14.6,19.0,113,2025-03-15 13:00:00,2025-03-15 13:00:00,14.2,6.0,1.1999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 08:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.0,1.0,13.733333333333334,14.6,1.0,113,2025-03-15 14:00:00,2025-03-15 13:00:00,14.2,5.0,0.1999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 09:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.4,0.4000000000000003,13.8,14.5,1.0,113,2025-03-15 15:00:00,2025-03-15 15:00:00,14.0,6.0,-0.40000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 10:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.4,0.0,14.266666666666666,14.4,1.0,113,2025-03-15 16:00:00,2025-03-15 16:00:00,14.1,6.0,-0.3000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 11:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.3,-0.0999999999999996,14.366666666666667,14.4,1.0,113,2025-03-15 17:00:00,2025-03-15 17:00:00,13.5,6.0,-0.8000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 12:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.2,-0.1000000000000014,14.3,14.4,1.0,113,2025-03-15 18:00:00,2025-03-15 18:00:00,12.7,6.0,-1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 13:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.2,0.0,14.233333333333334,14.4,1.0,113,2025-03-15 19:00:00,2025-03-15 19:00:00,12.7,6.0,-1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 15:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.0,-0.1999999999999993,14.133333333333333,14.4,2.0,113,2025-03-15 21:00:00,2025-03-15 21:00:00,12.7,6.0,-1.3000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 16:00:00,3,74,66.8,66.8,200.4,400.7999999999999,14.1,0.0999999999999996,14.1,14.4,1.0,113,2025-03-15 22:00:00,2025-03-15 22:00:00,12.7,6.0,-1.4000000000000004
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 17:00:00,3,74,66.8,66.8,200.4,400.7999999999999,13.5,-0.5999999999999996,13.866666666666664,14.3,1.0,113,2025-03-15 23:00:00,2025-03-15 23:00:00,12.7,6.0,-0.8000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 18:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,-0.8000000000000007,13.433333333333332,14.2,1.0,113,2025-03-16 00:00:00,2025-03-16 00:00:00,12.2,6.0,-0.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 19:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.966666666666669,14.2,1.0,113,2025-03-16 01:00:00,2025-03-16 01:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 20:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,14.1,1.0,113,2025-03-16 02:00:00,2025-03-16 02:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 21:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,14.1,1.0,113,2025-03-16 03:00:00,2025-03-16 03:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 22:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,13.5,1.0,113,2025-03-16 04:00:00,2025-03-16 04:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-15 23:00:00,3,74,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.7,1.0,113,2025-03-16 05:00:00,2025-03-16 05:00:00,12.2,6.0,-0.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 00:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.2,-0.5,12.533333333333331,12.7,1.0,113,2025-03-16 06:00:00,2025-03-16 06:00:00,12.6,6.0,0.40000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 01:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.6,0.4000000000000003,12.5,12.7,1.0,113,2025-03-16 07:00:00,2025-03-16 07:00:00,13.5,6.0,0.9000000000000004
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 02:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.466666666666669,12.7,1.0,113,2025-03-16 08:00:00,2025-03-16 08:00:00,13.6,6.0,1.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 03:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,113,2025-03-16 09:00:00,2025-03-16 09:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 04:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,113,2025-03-16 10:00:00,2025-03-16 10:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 05:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.2,-0.4000000000000003,12.466666666666669,12.6,1.0,113,2025-03-16 11:00:00,2025-03-16 11:00:00,14.3,6.0,2.1000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 06:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.6,0.4000000000000003,12.466666666666669,12.6,1.0,113,2025-03-16 12:00:00,2025-03-16 12:00:00,14.3,6.0,1.700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 07:00:00,3,75,66.8,66.8,200.4,400.7999999999999,13.5,0.9000000000000004,12.766666666666666,13.5,1.0,113,2025-03-16 13:00:00,2025-03-16 13:00:00,14.2,6.0,0.6999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 08:00:00,3,75,66.8,66.8,200.4,400.7999999999999,13.6,0.0999999999999996,13.233333333333334,13.6,1.0,113,2025-03-16 14:00:00,2025-03-16 14:00:00,14.1,6.0,0.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 09:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.2,0.5999999999999996,13.766666666666666,14.2,1.0,113,2025-03-16 15:00:00,2025-03-16 15:00:00,13.8,6.0,-0.3999999999999986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 10:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.2,0.0,14.0,14.2,1.0,113,2025-03-16 16:00:00,2025-03-16 16:00:00,13.8,6.0,-0.3999999999999986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 11:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.3,0.1000000000000014,14.233333333333334,14.3,1.0,113,2025-03-16 17:00:00,2025-03-16 17:00:00,13.3,6.0,-1.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 12:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.3,0.0,14.266666666666666,14.3,1.0,113,2025-03-16 18:00:00,2025-03-16 18:00:00,12.8,6.0,-1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 13:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.2,-0.1000000000000014,14.266666666666666,14.3,1.0,113,2025-03-16 19:00:00,2025-03-16 19:00:00,12.7,6.0,-1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 14:00:00,3,75,66.8,66.8,200.4,400.7999999999999,14.1,-0.0999999999999996,14.2,14.3,1.0,113,2025-03-16 20:00:00,2025-03-16 20:00:00,12.7,6.0,-1.4000000000000004
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 15:00:00,3,75,66.8,66.8,200.4,400.7999999999999,13.8,-0.2999999999999989,14.033333333333331,14.3,1.0,113,2025-03-16 21:00:00,2025-03-16 21:00:00,12.7,6.0,-1.1000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 16:00:00,3,75,66.8,66.8,200.4,400.7999999999999,13.8,0.0,13.9,14.3,1.0,113,2025-03-16 22:00:00,2025-03-16 22:00:00,12.7,6.0,-1.1000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 17:00:00,3,75,66.8,66.8,200.4,400.7999999999999,13.3,-0.5,13.633333333333333,14.3,1.0,113,2025-03-16 23:00:00,2025-03-16 23:00:00,12.7,6.0,-0.6000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 18:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.8,-0.5,13.300000000000002,14.2,1.0,113,2025-03-17 00:00:00,2025-03-17 00:00:00,12.7,6.0,-0.10000000000000142
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 19:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.7,-0.1000000000000014,12.933333333333332,14.1,1.0,113,2025-03-17 01:00:00,2025-03-17 01:00:00,12.7,6.0,0.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 20:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.733333333333334,13.8,1.0,113,2025-03-17 02:00:00,2025-03-17 02:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 21:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,13.8,1.0,113,2025-03-17 03:00:00,2025-03-17 03:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 22:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,13.3,1.0,113,2025-03-17 04:00:00,2025-03-17 04:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-16 23:00:00,3,75,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.8,1.0,113,2025-03-17 05:00:00,2025-03-17 05:00:00,12.5,6.0,-0.1999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 00:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.7,1.0,113,2025-03-17 06:00:00,2025-03-17 06:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 01:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.7,1.0,113,2025-03-17 07:00:00,2025-03-17 07:00:00,12.9,6.0,0.20000000000000107
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 02:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.6,-0.0999999999999996,12.666666666666666,12.7,1.0,113,2025-03-17 08:00:00,2025-03-17 08:00:00,13.7,6.0,1.0999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 03:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.633333333333333,12.7,1.0,113,2025-03-17 09:00:00,2025-03-17 09:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 04:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,113,2025-03-17 10:00:00,2025-03-17 10:00:00,14.3,6.0,1.700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 05:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.5,-0.0999999999999996,12.566666666666668,12.7,1.0,113,2025-03-17 11:00:00,2025-03-17 11:00:00,14.3,6.0,1.8000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 06:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.6,0.0999999999999996,12.566666666666665,12.7,1.0,113,2025-03-17 12:00:00,2025-03-17 12:00:00,14.1,6.0,1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 07:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.9,0.3000000000000007,12.666666666666666,12.9,1.0,113,2025-03-17 13:00:00,2025-03-17 13:00:00,14.1,6.0,1.1999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 08:00:00,3,76,66.8,66.8,200.4,400.7999999999999,13.7,0.7999999999999989,13.066666666666668,13.7,1.0,113,2025-03-17 14:00:00,2025-03-17 14:00:00,14.1,6.0,0.40000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 09:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.2,0.5,13.6,14.2,1.0,113,2025-03-17 15:00:00,2025-03-17 15:00:00,13.9,6.0,-0.29999999999999893
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 10:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.3,0.1000000000000014,14.066666666666668,14.3,1.0,113,2025-03-17 16:00:00,2025-03-17 15:00:00,13.9,5.0,-0.40000000000000036
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 11:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.3,0.0,14.266666666666666,14.3,1.0,113,2025-03-17 17:00:00,2025-03-17 17:00:00,13.3,6.0,-1.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 12:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.1,-0.200000000000001,14.233333333333334,14.3,1.0,113,2025-03-17 18:00:00,2025-03-17 18:00:00,12.8,6.0,-1.299999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 13:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.1,0.0,14.166666666666666,14.3,1.0,113,2025-03-17 19:00:00,2025-03-17 19:00:00,12.8,6.0,-1.299999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 14:00:00,3,76,66.8,66.8,200.4,400.7999999999999,14.1,0.0,14.1,14.3,1.0,113,2025-03-17 20:00:00,2025-03-17 20:00:00,12.8,6.0,-1.299999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 15:00:00,3,76,66.8,66.8,200.4,400.7999999999999,13.9,-0.1999999999999993,14.033333333333331,14.3,1.0,113,2025-03-17 21:00:00,2025-03-17 21:00:00,12.7,6.0,-1.200000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 17:00:00,3,76,66.8,66.8,200.4,400.7999999999999,13.3,-0.5999999999999996,13.766666666666666,14.3,2.0,113,2025-03-17 23:00:00,2025-03-17 23:00:00,12.7,6.0,-0.6000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 18:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.8,-0.5,13.333333333333334,14.1,1.0,113,2025-03-18 00:00:00,2025-03-18 00:00:00,12.7,6.0,-0.10000000000000142
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 19:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.8,0.0,12.966666666666669,14.1,1.0,113,2025-03-18 01:00:00,2025-03-18 01:00:00,12.7,6.0,-0.10000000000000142
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 20:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.8,0.0,12.8,14.1,1.0,113,2025-03-18 02:00:00,2025-03-18 02:00:00,12.7,6.0,-0.10000000000000142
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 21:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.7,-0.1000000000000014,12.766666666666666,13.9,1.0,113,2025-03-18 03:00:00,2025-03-18 03:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 22:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.733333333333334,13.3,1.0,113,2025-03-18 04:00:00,2025-03-18 04:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-17 23:00:00,3,76,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.8,1.0,113,2025-03-18 05:00:00,2025-03-18 05:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 00:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.8,1.0,113,2025-03-18 06:00:00,2025-03-18 06:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 01:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.8,1.0,113,2025-03-18 07:00:00,2025-03-18 07:00:00,14.2,6.0,1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 02:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.7,1.0,113,2025-03-18 08:00:00,2025-03-18 08:00:00,14.2,6.0,1.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 03:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.6,-0.0999999999999996,12.666666666666666,12.7,1.0,113,2025-03-18 09:00:00,2025-03-18 09:00:00,14.3,6.0,1.700000000000001
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 04:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.633333333333333,12.7,1.0,113,2025-03-18 10:00:00,2025-03-18 10:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 05:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,113,2025-03-18 11:00:00,2025-03-18 11:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 06:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.6,12.7,1.0,113,2025-03-18 12:00:00,2025-03-18 12:00:00,14.2,6.0,1.5999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 07:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,1.5999999999999996,13.133333333333333,14.2,1.0,113,2025-03-18 13:00:00,2025-03-18 13:00:00,14.2,6.0,0.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 08:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,0.0,13.666666666666666,14.2,1.0,113,2025-03-18 14:00:00,2025-03-18 14:00:00,13.9,6.0,-0.29999999999999893
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 09:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.3,0.1000000000000014,14.233333333333334,14.3,1.0,113,2025-03-18 15:00:00,2025-03-18 15:00:00,14.0,6.0,-0.3000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 10:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,-0.1000000000000014,14.233333333333334,14.3,1.0,113,2025-03-18 16:00:00,2025-03-18 16:00:00,13.8,6.0,-0.3999999999999986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 11:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,0.0,14.233333333333334,14.3,1.0,113,2025-03-18 17:00:00,2025-03-18 17:00:00,13.7,6.0,-0.5
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 12:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,0.0,14.2,14.3,1.0,113,2025-03-18 18:00:00,2025-03-18 18:00:00,12.9,6.0,-1.299999999999999
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 13:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.2,0.0,14.2,14.3,1.0,113,2025-03-18 19:00:00,2025-03-18 19:00:00,12.8,6.0,-1.3999999999999986
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 14:00:00,3,77,66.8,66.8,200.4,400.7999999999999,13.9,-0.2999999999999989,14.1,14.3,1.0,113,2025-03-18 20:00:00,2025-03-18 20:00:00,12.8,6.0,-1.0999999999999996
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 15:00:00,3,77,66.8,66.8,200.4,400.7999999999999,14.0,0.0999999999999996,14.033333333333331,14.2,1.0,113,2025-03-18 21:00:00,2025-03-18 21:00:00,12.7,6.0,-1.3000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 16:00:00,3,77,66.8,66.8,200.4,400.7999999999999,13.8,-0.1999999999999993,13.9,14.2,1.0,113,2025-03-18 22:00:00,2025-03-18 22:00:00,12.7,6.0,-1.1000000000000014
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 17:00:00,3,77,66.8,66.8,200.4,400.7999999999999,13.7,-0.1000000000000014,13.833333333333334,14.2,1.0,113,2025-03-18 23:00:00,2025-03-18 23:00:00,12.7,6.0,-1.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 18:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.9,-0.7999999999999989,13.466666666666669,14.2,1.0,113,2025-03-19 00:00:00,2025-03-19 00:00:00,12.6,6.0,-0.3000000000000007
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 19:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.8,-0.0999999999999996,13.133333333333333,14.0,1.0,113,2025-03-19 01:00:00,2025-03-19 01:00:00,12.6,6.0,-0.20000000000000107
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 20:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.8,0.0,12.833333333333334,14.0,1.0,113,2025-03-19 02:00:00,2025-03-19 02:00:00,12.6,6.0,-0.20000000000000107
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 21:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,-0.1000000000000014,12.766666666666666,13.8,1.0,113,2025-03-19 03:00:00,2025-03-19 03:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 22:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.733333333333334,13.7,1.0,113,2025-03-19 04:00:00,2025-03-19 04:00:00,12.6,6.0,-0.09999999999999964
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-18 23:00:00,3,77,66.8,66.8,200.4,400.7999999999999,12.7,0.0,12.7,12.9,1.0,113,2025-03-19 05:00:00,2025-03-19 05:00:00,12.5,6.0,-0.1999999999999993
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 00:00:00,3,78,66.8,66.8,200.4,400.7999999999999,12.6,-0.0999999999999996,12.666666666666666,12.8,1.0,113,2025-03-19 06:00:00,2025-03-19 06:00:00,12.6,6.0,0.0
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2025-03-19 01:00:00,3,78,66.8,66.8,200.4,400.7999999999999,12.6,0.0,12.633333333333333,12.8,1.0,113,2025-03-19 07:00:00,2025-03-19 07:00:00,13.0,6.0,0.40000000000000036
